state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollments,demo_age_5_17,demo_age_17_,total_demo_updates,bio_age_5_17,bio_age_17_,total_bio_updates,update_intensity,child_enr_share
West Bengal,North 24 Parganas,700080,5.0,1.0,0.0,6.0,1.0,134.0,135.0,21.0,36.0,57.0,27.428571428571427,0.7142857142857143
West Bengal,North 24 Parganas,700081,7.0,7.0,0.0,14.0,13.0,330.0,343.0,139.0,311.0,450.0,52.86666666666667,0.4666666666666667
West Bengal,North 24 Parganas,700083,6.0,12.0,1.0,19.0,12.0,383.0,395.0,97.0,360.0,457.0,42.6,0.3
West Bengal,North 24 Parganas,700089,12.0,5.0,0.0,17.0,13.0,319.0,332.0,51.0,82.0,133.0,25.833333333333332,0.6666666666666666
West Bengal,North 24 Parganas,700090,37.0,20.0,0.0,57.0,35.0,862.0,897.0,235.0,623.0,858.0,30.25862068965517,0.6379310344827587
West Bengal,North 24 Parganas,700091,23.0,6.0,2.0,31.0,21.0,402.0,423.0,204.0,365.0,569.0,31.0,0.71875
West Bengal,North 24 Parganas,700097,3.0,5.0,3.0,11.0,5.0,135.0,140.0,38.0,28.0,66.0,17.166666666666668,0.25
West Bengal,North 24 Parganas,700098,9.0,7.0,0.0,16.0,4.0,256.0,260.0,88.0,241.0,329.0,34.64705882352941,0.5294117647058824
West Bengal,North 24 Parganas,700101,15.0,13.0,13.0,41.0,11.0,538.0,549.0,212.0,530.0,742.0,30.738095238095237,0.35714285714285715
West Bengal,North 24 Parganas,700102,115.0,89.0,34.0,238.0,83.0,1906.0,1989.0,646.0,1551.0,2197.0,17.514644351464437,0.4811715481171548
West Bengal,North 24 Parganas,700105,37.0,33.0,1.0,71.0,52.0,697.0,749.0,265.0,595.0,860.0,22.34722222222222,0.5138888888888888
West Bengal,North 24 Parganas,700106,12.0,6.0,2.0,20.0,16.0,221.0,237.0,89.0,156.0,245.0,22.952380952380953,0.5714285714285714
West Bengal,North 24 Parganas,700108,17.0,14.0,1.0,32.0,33.0,934.0,967.0,196.0,450.0,646.0,48.878787878787875,0.5151515151515151
West Bengal,North 24 Parganas,700109,23.0,15.0,2.0,40.0,27.0,882.0,909.0,265.0,700.0,965.0,45.707317073170735,0.5609756097560976
West Bengal,North 24 Parganas,700110,83.0,48.0,23.0,154.0,95.0,2587.0,2682.0,906.0,1306.0,2212.0,31.574193548387097,0.535483870967742
West Bengal,North 24 Parganas,700111,27.0,16.0,2.0,45.0,64.0,1326.0,1390.0,230.0,546.0,776.0,47.08695652173913,0.5869565217391305
West Bengal,North 24 Parganas,700112,37.0,11.0,3.0,51.0,15.0,505.0,520.0,222.0,402.0,624.0,22.0,0.7115384615384616
West Bengal,North 24 Parganas,700113,37.0,21.0,4.0,62.0,38.0,1216.0,1254.0,418.0,650.0,1068.0,36.857142857142854,0.5873015873015873
West Bengal,North 24 Parganas,700114,28.0,13.0,8.0,49.0,27.0,1043.0,1070.0,249.0,485.0,734.0,36.08,0.56
West Bengal,North 24 Parganas,700115,30.0,16.0,2.0,48.0,24.0,532.0,556.0,234.0,390.0,624.0,24.081632653061224,0.6122448979591837
West Bengal,North 24 Parganas,700116,11.0,2.0,3.0,16.0,4.0,297.0,301.0,90.0,84.0,174.0,27.941176470588236,0.6470588235294118
West Bengal,North 24 Parganas,700117,19.0,20.0,12.0,51.0,19.0,551.0,570.0,202.0,300.0,502.0,20.615384615384617,0.36538461538461536
West Bengal,North 24 Parganas,700118,41.0,28.0,4.0,73.0,33.0,841.0,874.0,344.0,557.0,901.0,23.986486486486488,0.5540540540540541
West Bengal,North 24 Parganas,700119,187.0,107.0,49.0,343.0,173.0,2778.0,2951.0,1316.0,2184.0,3500.0,18.752906976744185,0.5436046511627907
West Bengal,North 24 Parganas,700120,46.0,22.0,11.0,79.0,54.0,1175.0,1229.0,440.0,720.0,1160.0,29.8625,0.575
West Bengal,North 24 Parganas,700121,194.0,58.0,16.0,268.0,152.0,2159.0,2311.0,914.0,1419.0,2333.0,17.263940520446095,0.7211895910780669
West Bengal,North 24 Parganas,700122,58.0,18.0,4.0,80.0,93.0,2710.0,2803.0,572.0,1103.0,1675.0,55.28395061728395,0.7160493827160493
West Bengal,North 24 Parganas,700123,32.0,29.0,6.0,67.0,72.0,1493.0,1565.0,325.0,582.0,907.0,36.35294117647059,0.47058823529411764
West Bengal,North 24 Parganas,700124,108.0,32.0,39.0,179.0,128.0,2213.0,2341.0,993.0,1142.0,2135.0,24.866666666666667,0.6
West Bengal,North 24 Parganas,700125,419.0,119.0,81.0,619.0,214.0,3226.0,3440.0,1996.0,2194.0,4190.0,12.306451612903226,0.6758064516129032
West Bengal,North 24 Parganas,700126,184.0,46.0,36.0,266.0,146.0,2131.0,2277.0,1017.0,1187.0,2204.0,16.782771535580526,0.6891385767790262
West Bengal,North 24 Parganas,700127,19.0,8.0,5.0,32.0,28.0,306.0,334.0,199.0,196.0,395.0,22.09090909090909,0.5757575757575758
West Bengal,North 24 Parganas,700128,357.0,76.0,5.0,438.0,163.0,2556.0,2719.0,1189.0,1477.0,2666.0,12.266514806378131,0.8132118451025057
West Bengal,North 24 Parganas,700129,36.0,36.0,25.0,97.0,69.0,1310.0,1379.0,385.0,526.0,911.0,23.367346938775512,0.3673469387755102
West Bengal,North 24 Parganas,700130,55.0,21.0,13.0,89.0,36.0,769.0,805.0,407.0,442.0,849.0,18.377777777777776,0.6111111111111112
West Bengal,North 24 Parganas,700131,50.0,25.0,11.0,86.0,53.0,1027.0,1080.0,410.0,564.0,974.0,23.60919540229885,0.5747126436781609
West Bengal,North 24 Parganas,700132,86.0,28.0,8.0,122.0,36.0,1030.0,1066.0,438.0,816.0,1254.0,18.86178861788618,0.6991869918699187
West Bengal,North 24 Parganas,700133,4.0,1.0,2.0,7.0,5.0,66.0,71.0,27.0,30.0,57.0,16.0,0.5
West Bengal,North 24 Parganas,700134,3.0,2.0,0.0,5.0,1.0,85.0,86.0,4.0,23.0,27.0,18.833333333333332,0.5
West Bengal,North 24 Parganas,700135,394.0,91.0,9.0,494.0,274.0,4262.0,4536.0,2055.0,2480.0,4535.0,18.325252525252527,0.795959595959596
West Bengal,North 24 Parganas,700136,211.0,69.0,14.0,294.0,141.0,2818.0,2959.0,696.0,1133.0,1829.0,16.230508474576272,0.7152542372881356
West Bengal,North 24 Parganas,700155,26.0,7.0,15.0,48.0,18.0,492.0,510.0,209.0,274.0,483.0,20.26530612244898,0.5306122448979592
West Bengal,North 24 Parganas,700156,57.0,19.0,4.0,80.0,99.0,1452.0,1551.0,320.0,573.0,893.0,30.17283950617284,0.7037037037037037
West Bengal,North 24 Parganas,700157,102.0,48.0,6.0,156.0,137.0,3188.0,3325.0,670.0,1307.0,1977.0,33.77070063694268,0.6496815286624203
West Bengal,North 24 Parganas,700158,2.0,0.0,3.0,5.0,5.0,58.0,63.0,4.0,6.0,10.0,12.166666666666666,0.3333333333333333
West Bengal,North 24 Parganas,700159,96.0,73.0,21.0,190.0,51.0,1874.0,1925.0,550.0,1478.0,2028.0,20.69633507853403,0.5026178010471204
West Bengal,North 24 Parganas,700160,2.0,0.0,1.0,3.0,15.0,160.0,175.0,13.0,9.0,22.0,49.25,0.5
West Bengal,North 24 Parganas,700161,3.0,5.0,3.0,11.0,17.0,207.0,224.0,23.0,35.0,58.0,23.5,0.25
West Bengal,North 24 Parganas,700162,8.0,16.0,21.0,45.0,36.0,604.0,640.0,48.0,97.0,145.0,17.065217391304348,0.17391304347826086
West Bengal,North 24 Parganas,700163,1.0,0.0,0.0,1.0,0.0,73.0,73.0,4.0,12.0,16.0,44.5,0.5
West Bengal,North 24 Parganas,741151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,741253,9.0,1.0,2.0,12.0,9.0,160.0,169.0,12.0,15.0,27.0,15.076923076923077,0.6923076923076923
West Bengal,North 24 Parganas,743122,18.0,4.0,2.0,24.0,13.0,440.0,453.0,227.0,315.0,542.0,39.8,0.72
West Bengal,North 24 Parganas,743123,5.0,6.0,0.0,11.0,5.0,146.0,151.0,124.0,113.0,237.0,32.333333333333336,0.4166666666666667
West Bengal,North 24 Parganas,743124,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.5,0.0
West Bengal,North 24 Parganas,743125,88.0,48.0,5.0,141.0,137.0,2255.0,2392.0,487.0,814.0,1301.0,26.007042253521128,0.6197183098591549
West Bengal,North 24 Parganas,743126,303.0,101.0,21.0,425.0,308.0,4671.0,4979.0,1493.0,1939.0,3432.0,19.74413145539906,0.7112676056338029
West Bengal,North 24 Parganas,743127,99.0,74.0,16.0,189.0,202.0,4064.0,4266.0,998.0,1399.0,2397.0,35.06842105263158,0.5210526315789473
West Bengal,North 24 Parganas,743128,17.0,6.0,4.0,27.0,4.0,461.0,465.0,143.0,311.0,454.0,32.82142857142857,0.6071428571428571
West Bengal,North 24 Parganas,743129,12.0,6.0,1.0,19.0,25.0,383.0,408.0,187.0,215.0,402.0,40.5,0.6
West Bengal,North 24 Parganas,743130,34.0,5.0,0.0,39.0,5.0,173.0,178.0,81.0,44.0,125.0,7.575,0.85
West Bengal,North 24 Parganas,743133,53.0,27.0,6.0,86.0,44.0,1236.0,1280.0,451.0,789.0,1240.0,28.96551724137931,0.6091954022988506
West Bengal,North 24 Parganas,743134,24.0,7.0,5.0,36.0,25.0,529.0,554.0,213.0,302.0,515.0,28.89189189189189,0.6486486486486487
West Bengal,North 24 Parganas,743135,72.0,45.0,8.0,125.0,119.0,2352.0,2471.0,655.0,1251.0,1906.0,34.73809523809524,0.5714285714285714
West Bengal,North 24 Parganas,743136,23.0,9.0,6.0,38.0,20.0,479.0,499.0,199.0,310.0,509.0,25.846153846153847,0.5897435897435898
West Bengal,North 24 Parganas,743144,44.0,24.0,3.0,71.0,37.0,1429.0,1466.0,429.0,815.0,1244.0,37.638888888888886,0.6111111111111112
West Bengal,North 24 Parganas,743145,217.0,94.0,21.0,332.0,160.0,3456.0,3616.0,1269.0,1792.0,3061.0,20.05105105105105,0.6516516516516516
West Bengal,North 24 Parganas,743165,45.0,33.0,10.0,88.0,68.0,2288.0,2356.0,573.0,1152.0,1725.0,45.853932584269664,0.5056179775280899
West Bengal,North 24 Parganas,743166,135.0,55.0,3.0,193.0,73.0,1799.0,1872.0,761.0,980.0,1741.0,18.623711340206185,0.6958762886597938
West Bengal,North 24 Parganas,743193,14.0,2.0,0.0,16.0,23.0,228.0,251.0,126.0,144.0,270.0,30.647058823529413,0.8235294117647058
West Bengal,North 24 Parganas,743194,15.0,4.0,0.0,19.0,11.0,175.0,186.0,53.0,46.0,99.0,14.25,0.75
West Bengal,North 24 Parganas,743195,15.0,0.0,0.0,15.0,8.0,124.0,132.0,7.0,10.0,17.0,9.3125,0.9375
West Bengal,North 24 Parganas,743221,306.0,42.0,5.0,353.0,126.0,1690.0,1816.0,971.0,915.0,1886.0,10.457627118644067,0.864406779661017
West Bengal,North 24 Parganas,743222,149.0,31.0,2.0,182.0,85.0,1924.0,2009.0,772.0,953.0,1725.0,20.404371584699454,0.8142076502732241
West Bengal,North 24 Parganas,743223,16.0,8.0,0.0,24.0,11.0,226.0,237.0,78.0,147.0,225.0,18.48,0.64
West Bengal,North 24 Parganas,743232,206.0,51.0,14.0,271.0,175.0,2839.0,3014.0,764.0,840.0,1604.0,16.977941176470587,0.7573529411764706
West Bengal,North 24 Parganas,743233,45.0,15.0,7.0,67.0,49.0,990.0,1039.0,425.0,558.0,983.0,29.735294117647058,0.6617647058823529
West Bengal,North 24 Parganas,743234,217.0,40.0,19.0,276.0,150.0,2317.0,2467.0,1288.0,1189.0,2477.0,17.84837545126354,0.7833935018050542
West Bengal,North 24 Parganas,743235,467.0,58.0,31.0,556.0,338.0,6694.0,7032.0,1925.0,2040.0,3965.0,19.74326750448833,0.8384201077199281
West Bengal,North 24 Parganas,743245,351.0,72.0,25.0,448.0,311.0,4383.0,4694.0,1792.0,1465.0,3257.0,17.70824053452116,0.7817371937639198
West Bengal,North 24 Parganas,743246,4.0,2.0,0.0,6.0,6.0,39.0,45.0,14.0,5.0,19.0,9.142857142857142,0.5714285714285714
West Bengal,North 24 Parganas,743247,248.0,59.0,2.0,309.0,247.0,4384.0,4631.0,1181.0,1024.0,2205.0,22.051612903225806,0.8
West Bengal,North 24 Parganas,743248,208.0,70.0,32.0,310.0,129.0,2734.0,2863.0,1324.0,1648.0,2972.0,18.762057877813504,0.6688102893890675
West Bengal,North 24 Parganas,743249,227.0,52.0,44.0,323.0,177.0,1857.0,2034.0,994.0,831.0,1825.0,11.910493827160494,0.7006172839506173
West Bengal,North 24 Parganas,743251,628.0,73.0,23.0,724.0,258.0,4650.0,4908.0,1333.0,1353.0,2686.0,10.47448275862069,0.8662068965517241
West Bengal,North 24 Parganas,743252,122.0,30.0,17.0,169.0,117.0,2259.0,2376.0,489.0,548.0,1037.0,20.076470588235296,0.7176470588235294
West Bengal,North 24 Parganas,743262,500.0,41.0,12.0,553.0,148.0,2906.0,3054.0,937.0,1000.0,1937.0,9.009025270758123,0.9025270758122743
West Bengal,North 24 Parganas,743263,443.0,173.0,56.0,672.0,150.0,2819.0,2969.0,1955.0,3181.0,5136.0,12.043090638930163,0.6582466567607727
West Bengal,North 24 Parganas,743268,7.0,5.0,3.0,15.0,3.0,134.0,137.0,19.0,49.0,68.0,12.8125,0.4375
West Bengal,North 24 Parganas,743270,155.0,31.0,14.0,200.0,160.0,1836.0,1996.0,406.0,434.0,840.0,14.109452736318408,0.7711442786069652
West Bengal,North 24 Parganas,743271,105.0,29.0,11.0,145.0,96.0,1631.0,1727.0,629.0,822.0,1451.0,21.767123287671232,0.7191780821917808
West Bengal,North 24 Parganas,743272,102.0,33.0,19.0,154.0,94.0,1500.0,1594.0,798.0,789.0,1587.0,20.52258064516129,0.6580645161290323
West Bengal,North 24 Parganas,743273,349.0,58.0,7.0,414.0,191.0,3174.0,3365.0,1735.0,1769.0,3504.0,16.551807228915663,0.8409638554216867
West Bengal,North 24 Parganas,743286,344.0,87.0,1.0,432.0,240.0,3270.0,3510.0,1515.0,1378.0,2893.0,14.787528868360278,0.7944572748267898
West Bengal,North 24 Parganas,743287,240.0,52.0,37.0,329.0,131.0,1463.0,1594.0,653.0,737.0,1390.0,9.042424242424243,0.7272727272727273
West Bengal,North 24 Parganas,743289,96.0,26.0,16.0,138.0,106.0,2057.0,2163.0,593.0,588.0,1181.0,24.057553956834532,0.6906474820143885
West Bengal,North 24 Parganas,743290,311.0,44.0,4.0,359.0,101.0,1604.0,1705.0,604.0,576.0,1180.0,8.01388888888889,0.8638888888888889
West Bengal,North 24 Parganas,743291,134.0,17.0,0.0,151.0,91.0,2031.0,2122.0,561.0,663.0,1224.0,22.013157894736842,0.881578947368421
West Bengal,North 24 Parganas,743292,194.0,28.0,4.0,226.0,98.0,1664.0,1762.0,935.0,837.0,1772.0,15.568281938325992,0.8546255506607929
West Bengal,North 24 Parganas,743293,283.0,64.0,0.0,347.0,80.0,1910.0,1990.0,1044.0,721.0,1765.0,10.790229885057471,0.8132183908045977
West Bengal,North 24 Parganas,743294,284.0,38.0,3.0,325.0,83.0,1437.0,1520.0,895.0,914.0,1809.0,10.21165644171779,0.8711656441717791
West Bengal,North 24 Parganas,743297,135.0,42.0,17.0,194.0,87.0,1283.0,1370.0,530.0,569.0,1099.0,12.661538461538461,0.6923076923076923
West Bengal,North 24 Parganas,743329,204.0,53.0,2.0,259.0,137.0,1552.0,1689.0,854.0,1123.0,1977.0,14.1,0.7846153846153846
West Bengal,North 24 Parganas,743401,388.0,80.0,2.0,470.0,259.0,4770.0,5029.0,1729.0,1463.0,3192.0,17.454352441613587,0.8237791932059448
West Bengal,North 24 Parganas,743405,80.0,7.0,3.0,90.0,27.0,355.0,382.0,185.0,230.0,415.0,8.758241758241759,0.8791208791208791
West Bengal,North 24 Parganas,743411,58.0,10.0,2.0,70.0,20.0,651.0,671.0,373.0,465.0,838.0,21.253521126760564,0.8169014084507042
West Bengal,North 24 Parganas,743412,202.0,28.0,3.0,233.0,90.0,1967.0,2057.0,881.0,1058.0,1939.0,17.076923076923077,0.8632478632478633
West Bengal,North 24 Parganas,743422,395.0,81.0,3.0,479.0,192.0,3536.0,3728.0,1549.0,1857.0,3406.0,14.8625,0.8229166666666666
West Bengal,North 24 Parganas,743423,1406.0,289.0,89.0,1784.0,644.0,11863.0,12507.0,3432.0,3375.0,6807.0,10.820168067226891,0.7876750700280112
West Bengal,North 24 Parganas,743424,844.0,131.0,3.0,978.0,371.0,7552.0,7923.0,2345.0,2039.0,4384.0,12.570990806945863,0.8621041879468846
West Bengal,North 24 Parganas,743425,1123.0,279.0,6.0,1408.0,708.0,10367.0,11075.0,2930.0,3453.0,6383.0,12.390347764371896,0.7970191625266146
West Bengal,North 24 Parganas,743426,274.0,81.0,2.0,357.0,209.0,4011.0,4220.0,1610.0,1794.0,3404.0,21.29608938547486,0.7653631284916201
West Bengal,North 24 Parganas,743427,470.0,87.0,1.0,558.0,173.0,2586.0,2759.0,1563.0,1689.0,3252.0,10.753130590339893,0.8407871198568873
West Bengal,North 24 Parganas,743428,231.0,23.0,2.0,256.0,125.0,2834.0,2959.0,944.0,884.0,1828.0,18.626459143968873,0.8988326848249028
West Bengal,North 24 Parganas,743429,322.0,84.0,0.0,406.0,167.0,2436.0,2603.0,1090.0,1417.0,2507.0,12.555282555282556,0.7911547911547911
West Bengal,North 24 Parganas,743435,137.0,48.0,3.0,188.0,167.0,3398.0,3565.0,733.0,1114.0,1847.0,28.634920634920636,0.7248677248677249
West Bengal,North 24 Parganas,743437,242.0,58.0,14.0,314.0,68.0,1648.0,1716.0,1032.0,874.0,1906.0,11.498412698412698,0.7682539682539683
West Bengal,North 24 Parganas,743438,241.0,35.0,3.0,279.0,140.0,2347.0,2487.0,811.0,798.0,1609.0,14.628571428571428,0.8607142857142858
West Bengal,North 24 Parganas,743439,198.0,35.0,2.0,235.0,146.0,4895.0,5041.0,817.0,1169.0,1986.0,29.77542372881356,0.8389830508474576
West Bengal,North 24 Parganas,743442,372.0,65.0,1.0,438.0,430.0,4885.0,5315.0,1929.0,2353.0,4282.0,21.861047835990888,0.8473804100227791
West Bengal,North 24 Parganas,743445,333.0,66.0,2.0,401.0,203.0,4102.0,4305.0,1227.0,1180.0,2407.0,16.696517412935325,0.8283582089552238
West Bengal,North 24 Parganas,743446,167.0,41.0,2.0,210.0,236.0,2350.0,2586.0,1002.0,930.0,1932.0,21.412322274881518,0.7914691943127962
West Bengal,North 24 Parganas,743456,359.0,92.0,2.0,453.0,457.0,6202.0,6659.0,1766.0,2091.0,3857.0,23.162995594713657,0.7907488986784141
West Bengal,North 24 Parganas,743502,255.0,35.0,3.0,293.0,120.0,1858.0,1978.0,556.0,789.0,1345.0,11.302721088435375,0.8673469387755102
West Bengal,North 24 Parganas,743611,12.0,8.0,1.0,21.0,23.0,180.0,203.0,153.0,210.0,363.0,25.727272727272727,0.5454545454545454
West Bengal,North 24 Parganas,743701,100.0,15.0,2.0,117.0,25.0,704.0,729.0,237.0,319.0,556.0,10.889830508474576,0.847457627118644
West Bengal,North 24 Parganas,743702,74.0,20.0,1.0,95.0,44.0,399.0,443.0,494.0,561.0,1055.0,15.604166666666666,0.7708333333333334
West Bengal,North 24 Parganas,743704,183.0,40.0,12.0,235.0,169.0,2659.0,2828.0,1176.0,919.0,2095.0,20.860169491525422,0.7754237288135594
West Bengal,North 24 Parganas,743710,192.0,36.0,14.0,242.0,112.0,1563.0,1675.0,429.0,536.0,965.0,10.864197530864198,0.7901234567901234
West Bengal,North 24 Parganas,743711,298.0,53.0,3.0,354.0,177.0,2996.0,3173.0,924.0,858.0,1782.0,13.95774647887324,0.8394366197183099
West Bengal,North Dinajpur,733123,18.0,2.0,0.0,20.0,5.0,265.0,270.0,8.0,23.0,31.0,14.333333333333334,0.8571428571428571
West Bengal,North Dinajpur,733125,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,2.0,3.5,0.5
West Bengal,North Dinajpur,733128,24.0,7.0,0.0,31.0,24.0,799.0,823.0,31.0,96.0,127.0,29.6875,0.75
West Bengal,North Dinajpur,733129,30.0,15.0,0.0,45.0,12.0,994.0,1006.0,83.0,396.0,479.0,32.28260869565217,0.6521739130434783
West Bengal,North Dinajpur,733134,31.0,3.0,0.0,34.0,10.0,754.0,764.0,41.0,147.0,188.0,27.2,0.8857142857142857
West Bengal,North Dinajpur,733143,14.0,5.0,0.0,19.0,8.0,353.0,361.0,13.0,45.0,58.0,20.95,0.7
West Bengal,North Dinajpur,733144,11.0,4.0,0.0,15.0,7.0,269.0,276.0,9.0,33.0,42.0,19.875,0.6875
West Bengal,North Dinajpur,733156,22.0,4.0,0.0,26.0,5.0,273.0,278.0,3.0,43.0,46.0,12.0,0.8148148148148148
West Bengal,North Dinajpur,733201,6.0,5.0,0.0,11.0,0.0,51.0,51.0,2.0,18.0,20.0,5.916666666666667,0.5
West Bengal,North Dinajpur,733202,30.0,19.0,0.0,49.0,7.0,249.0,256.0,4.0,70.0,74.0,6.6,0.6
West Bengal,North Dinajpur,733207,33.0,8.0,0.0,41.0,1.0,181.0,182.0,3.0,28.0,31.0,5.071428571428571,0.7857142857142857
West Bengal,North Dinajpur,733208,3.0,0.0,0.0,3.0,2.0,22.0,24.0,0.0,2.0,2.0,6.5,0.75
West Bengal,North Dinajpur,733209,12.0,1.0,0.0,13.0,2.0,123.0,125.0,3.0,26.0,29.0,11.0,0.8571428571428571
West Bengal,North Dinajpur,733210,7.0,1.0,0.0,8.0,0.0,55.0,55.0,2.0,12.0,14.0,7.666666666666667,0.7777777777777778
West Bengal,North Dinajpur,733215,21.0,5.0,0.0,26.0,2.0,361.0,363.0,2.0,41.0,43.0,15.037037037037036,0.7777777777777778
West Bengal,North Twenty Four Parganas,700030,0.0,1.0,0.0,1.0,0.0,37.0,37.0,1.0,14.0,15.0,26.0,0.0
West Bengal,North Twenty Four Parganas,700057,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.5,0.0
West Bengal,North Twenty Four Parganas,700058,5.0,5.0,0.0,10.0,0.0,110.0,110.0,3.0,25.0,28.0,12.545454545454545,0.45454545454545453
West Bengal,North Twenty Four Parganas,700059,1.0,1.0,0.0,2.0,0.0,46.0,46.0,3.0,23.0,26.0,24.0,0.3333333333333333
West Bengal,North Twenty Four Parganas,700065,11.0,9.0,0.0,20.0,1.0,432.0,433.0,38.0,237.0,275.0,33.714285714285715,0.5238095238095238
West Bengal,North Twenty Four Parganas,700101,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,3.0,0.5
West Bengal,North Twenty Four Parganas,700102,5.0,6.0,0.0,11.0,2.0,83.0,85.0,6.0,52.0,58.0,11.916666666666666,0.4166666666666667
West Bengal,North Twenty Four Parganas,700106,1.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,12.0,13.0,11.0,0.5
West Bengal,North Twenty Four Parganas,700109,3.0,1.0,0.0,4.0,0.0,7.0,7.0,0.0,4.0,4.0,2.2,0.6
West Bengal,North Twenty Four Parganas,700110,32.0,16.0,0.0,48.0,5.0,490.0,495.0,137.0,622.0,759.0,25.591836734693878,0.6530612244897959
West Bengal,North Twenty Four Parganas,700112,0.0,1.0,0.0,1.0,0.0,29.0,29.0,4.0,0.0,4.0,16.5,0.0
West Bengal,North Twenty Four Parganas,700113,6.0,2.0,0.0,8.0,2.0,83.0,85.0,1.0,38.0,39.0,13.777777777777779,0.6666666666666666
West Bengal,North Twenty Four Parganas,700114,3.0,1.0,0.0,4.0,0.0,14.0,14.0,0.0,6.0,6.0,4.0,0.6
West Bengal,North Twenty Four Parganas,700115,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.3333333333333333
West Bengal,North Twenty Four Parganas,700116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
West Bengal,North Twenty Four Parganas,700117,6.0,2.0,0.0,8.0,3.0,44.0,47.0,4.0,8.0,12.0,6.555555555555555,0.6666666666666666
West Bengal,North Twenty Four Parganas,700118,11.0,1.0,0.0,12.0,1.0,65.0,66.0,10.0,11.0,21.0,6.6923076923076925,0.8461538461538461
West Bengal,North Twenty Four Parganas,700119,52.0,24.0,0.0,76.0,10.0,520.0,530.0,132.0,449.0,581.0,14.428571428571429,0.6753246753246753
West Bengal,North Twenty Four Parganas,700120,6.0,4.0,0.0,10.0,0.0,86.0,86.0,2.0,34.0,36.0,11.090909090909092,0.5454545454545454
West Bengal,North Twenty Four Parganas,700121,47.0,10.0,0.0,57.0,14.0,521.0,535.0,126.0,836.0,962.0,25.810344827586206,0.8103448275862069
West Bengal,North Twenty Four Parganas,700122,11.0,2.0,0.0,13.0,2.0,158.0,160.0,6.0,56.0,62.0,15.857142857142858,0.7857142857142857
West Bengal,North Twenty Four Parganas,700124,51.0,17.0,0.0,68.0,14.0,990.0,1004.0,170.0,784.0,954.0,28.3768115942029,0.7391304347826086
West Bengal,North Twenty Four Parganas,700125,54.0,6.0,0.0,60.0,13.0,520.0,533.0,128.0,383.0,511.0,17.114754098360656,0.8852459016393442
West Bengal,North Twenty Four Parganas,700126,24.0,6.0,0.0,30.0,1.0,397.0,398.0,54.0,269.0,323.0,23.258064516129032,0.7741935483870968
West Bengal,North Twenty Four Parganas,700127,6.0,1.0,0.0,7.0,0.0,205.0,205.0,16.0,45.0,61.0,33.25,0.75
West Bengal,North Twenty Four Parganas,700128,15.0,3.0,0.0,18.0,5.0,175.0,180.0,4.0,67.0,71.0,13.210526315789474,0.7894736842105263
West Bengal,North Twenty Four Parganas,700129,15.0,11.0,1.0,27.0,0.0,523.0,523.0,20.0,145.0,165.0,24.571428571428573,0.5357142857142857
West Bengal,North Twenty Four Parganas,700130,24.0,8.0,0.0,32.0,1.0,404.0,405.0,7.0,87.0,94.0,15.121212121212121,0.7272727272727273
West Bengal,North Twenty Four Parganas,700131,17.0,3.0,0.0,20.0,4.0,302.0,306.0,48.0,155.0,203.0,24.238095238095237,0.8095238095238095
West Bengal,North Twenty Four Parganas,700132,10.0,6.0,0.0,16.0,1.0,177.0,178.0,3.0,75.0,78.0,15.058823529411764,0.5882352941176471
West Bengal,North Twenty Four Parganas,700133,6.0,3.0,0.0,9.0,1.0,103.0,104.0,0.0,30.0,30.0,13.4,0.6
West Bengal,North Twenty Four Parganas,700135,80.0,25.0,0.0,105.0,11.0,1065.0,1076.0,205.0,1002.0,1207.0,21.537735849056602,0.7547169811320755
West Bengal,North Twenty Four Parganas,700136,5.0,2.0,0.0,7.0,0.0,88.0,88.0,3.0,20.0,23.0,13.875,0.625
West Bengal,North Twenty Four Parganas,700155,7.0,6.0,0.0,13.0,1.0,204.0,205.0,5.0,76.0,81.0,20.428571428571427,0.5
West Bengal,North Twenty Four Parganas,700156,5.0,0.0,0.0,5.0,5.0,131.0,136.0,6.0,34.0,40.0,29.333333333333332,0.8333333333333334
West Bengal,North Twenty Four Parganas,700157,6.0,1.0,0.0,7.0,0.0,240.0,240.0,4.0,47.0,51.0,36.375,0.75
West Bengal,North Twenty Four Parganas,700159,2.0,2.0,0.0,4.0,4.0,150.0,154.0,6.0,53.0,59.0,42.6,0.4
West Bengal,North Twenty Four Parganas,741250,0.0,1.0,0.0,1.0,1.0,43.0,44.0,3.0,11.0,14.0,29.0,0.0
West Bengal,North Twenty Four Parganas,743122,7.0,0.0,0.0,7.0,1.0,209.0,210.0,14.0,62.0,76.0,35.75,0.875
West Bengal,North Twenty Four Parganas,743123,6.0,1.0,0.0,7.0,0.0,112.0,112.0,4.0,33.0,37.0,18.625,0.75
